Table 65.  Wyoming - Race and Hispanic Origin:  1870 to 1990,,,,,,,,
"(See text for sources, definitions, and explanations)  Table with row headers in column A and column headers in rows 3 to 5",,,,,,,,
,,Race,,,,,,
,,,,,,,,
Census year,"Total
population",White,Black,"American
Indian,
Eskimo,
and Aleut","Asian
and
Pacific
Islander","Other
race","Hispanic
origin
(of any
race)","White, not
of Hispanic
origin"
(lead dot indicates sub-part),,,,,,,,
NUMBER,,,,,,,,
1990 ................................................................................,"453,588","427,061","3,606","9,479","2,806","10,636","25,751","412,711"
.   Sample ................................................................................,"453,588","427,220","3,290","9,921","2,742","10,415","24,976","413,389"
1980 ...............................................................................,"469,557","446,488","3,364","7,094","1,969","10,642","24,499","431,935"
.   Sample ................................................................................,"469,557","446,489","3,270","8,266","2,044","9,488","24,535","431,503"
1970 ...............................................................................,"332,416","323,024","2,568","4,980","1,091",753,(NA),(NA)
.   15% sample/1 ...............................................................................,"332,416","324,295","2,448","4,806",(NA),(NA),"18,551","306,128"
.   5% sample ...............................................................................,"332,416","324,599","2,596",(NA),(NA),(NA),"13,894","310,793"
1960 ................................................................................,"330,066","322,922","2,183","4,020",805,136,(NA),(NA)
,,,,,,,,
1950 ................................................................................,"290,529","284,009","2,557","3,237",640,86,(NA),(NA)
1940/2 ...............................................................................,"250,742","246,597",956,"2,349",840,(X),"6,128","240,469"
.   5% sample/2 ...............................................................................,(NA),"247,060",(NA),(NA),(NA),(X),"6,140","240,920"
1930 ................................................................................,"225,565","221,241","1,250","1,845","1,229",(X),(NA),(NA)
1920 ................................................................................,"194,402","190,146","1,375","1,343","1,538",(X),(NA),(NA)
1910 ...............................................................................,"145,965","140,318","2,235","1,486","1,926",(X),(NA),(NA)
1900 ..............................................................................,"92,531","89,051",940,"1,686",854,(X),(NA),(NA)
1890/3 ...............................................................................,"62,555","59,324",922,"1,844",465,(X),(NA),(NA)
,,,,,,,,
1890/4 ...............................................................................,"60,705","59,275",922,43,465,(X),(NA),(NA)
1880  ...............................................................................,"20,789","19,437",298,140,914,(X),(X),(X)
1870  ...............................................................................,"9,118","8,726",183,66,143,(X),(X),(X)
,,,,,,  ,,
PERCENT,,,,,,  ,,
1990 ................................................................................,100.0,94.2,0.8,2.1,0.6,2.3,5.7,91.0
.   Sample ................................................................................,100.0,94.2,0.7,2.2,0.6,2.3,5.5,91.1
1980 ...............................................................................,100.0,95.1,0.7,1.5,0.4,2.3,5.2,92.0
.   Sample ................................................................................,100.0,95.1,0.7,1.8,0.4,2.0,5.2,91.9
1970 ...............................................................................,100.0,97.2,0.8,1.5,0.3,0.2,(NA),(NA)
.   15% sample/1 ...............................................................................,100.0,97.6,0.7,1.4,(NA),(NA),5.6,92.1
.   5% sample ...............................................................................,100.0,97.6,0.8,(NA),(NA),(NA),4.2,93.5
1960 ................................................................................,100.0,97.8,0.7,1.2,0.2,-,(NA),(NA)
,,,,,,,,
1950 ................................................................................,100.0,97.8,0.9,1.1,0.2,-,(NA),(NA)
1940 ...............................................................................,100.0,98.3,0.4,0.9,0.3,(X),(NA),(NA)
.   5% sample/2 ...............................................................................,(NA),(NA),(NA),(NA),(NA),(X),2.4,95.9
1930 ................................................................................,100.0,98.1,0.6,0.8,0.5,(X),(NA),(NA)
1920 ................................................................................,100.0,97.8,0.7,0.7,0.8,(X),(NA),(NA)
1910 ...............................................................................,100.0,96.1,1.5,1.0,1.3,(X),(NA),(NA)
1900 ..............................................................................,100.0,96.2,1.0,1.8,0.9,(X),(NA),(NA)
1890/3 ...............................................................................,100.0,94.8,1.5,2.9,0.7,(X),(NA),(NA)
,,,,,,,,
1890/4 ...............................................................................,100.0,97.6,1.5,0.1,0.8,(X),(NA),(NA)
1880  ...............................................................................,100.0,93.5,1.4,0.7,4.4,(NA),(NA),(NA)
1870  ...............................................................................,100.0,95.7,2.0,0.7,1.6,(NA),(NA),(NA)
Footnotes:,,,,,,,,
 - Represents zero or rounds to 0.0.  (X) Not applicable.  (NA) Not available.  1/Hispanic origin based on Spanish language.  2/Hispanic origin based on the White,,,,,,,,
    population of Spanish mother tongue.  Percentages shown based on sample data prorated to the 100-percent count of the White population and on the,,,,,,,,
    100-percent count of the total population. These estimates are in italics. See Table E-6 and text.  3/Includes Indian reservations.  4/Excludes Indian reservations.   ,,,,,,,,
Source:  U. S. Census Bureau,,,,,,,,
"Internet Release Date:  September 13, 2002",,,,,,,,
